duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,root_shell,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,label
20.95,tcp,telnet,SF,4064,8045,0,0,2,0,4,1,1,1,0.0,0.0,1.0,0.0,U2R
0.024,icmp,http,SF,63,0,0,0,0,0,0,0,138,4,0.11,0.53,0.01,0.66,Probe
0.973,tcp,smtp,SF,1386,1023,0,0,0,0,0,0,6,10,0.01,0.05,0.86,0.03,normal
0.655,tcp,http,SF,936,2563,0,0,0,0,0,0,1,10,0.03,0.03,0.98,0.1,normal
0.045,tcp,private,RSTO,86,0,0,0,0,0,0,0,104,1,0.04,0.54,0.03,0.73,Probe
0.021,icmp,http,REJ,48,0,0,0,0,0,0,0,144,3,0.13,0.47,0.05,0.7,Probe
6.01,tcp,ssh,SF,243,336,0,0,1,2,0,0,4,1,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,474,9,0.86,0.08,0.2,0.08,DoS
0.235,tcp,dns,SF,490,2314,0,0,0,0,0,0,1,10,0.03,0.04,0.86,0.13,normal
1.005,tcp,smtp,SF,1006,6957,0,0,0,0,0,0,1,5,0.01,0.03,0.98,0.05,normal
37.36,tcp,ssh,SF,5291,14866,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
0.486,tcp,smtp,SF,1104,7885,0,0,0,0,0,0,8,1,0.05,0.02,0.97,0.04,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,466,3,0.86,0.09,0.09,0.18,DoS
0.038,tcp,telnet,SF,52,0,0,0,0,0,0,0,217,4,0.08,0.83,0.04,0.79,Probe
0.307,tcp,http,SF,948,7322,0,0,0,0,0,0,5,9,0.02,0.02,0.94,0.02,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,311,4,0.91,0.03,0.09,0.15,DoS
0.412,tcp,smtp,SF,1598,8259,0,0,0,0,0,0,11,2,0.04,0.04,0.91,0.12,normal
0.316,tcp,http,SF,333,4790,0,0,0,0,0,0,4,7,0.04,0.04,0.88,0.14,normal
11.93,tcp,ftp,SF,227,499,0,0,2,4,0,0,5,3,0.0,0.0,1.0,0.0,R2L
0.409,tcp,smtp,SF,557,2699,0,0,0,0,0,0,9,8,0.02,0.05,0.88,0.01,normal
0.707,tcp,http,SF,1611,5753,0,0,0,0,0,0,11,7,0.03,0.02,0.99,0.01,normal
0.835,tcp,http,SF,778,8392,0,0,0,0,0,0,4,7,0.04,0.03,0.87,0.03,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,458,7,0.92,0.07,0.1,0.13,DoS
0.4,tcp,smtp,SF,1172,1534,0,0,0,0,0,0,8,6,0.05,0.03,0.92,0.15,normal
8.13,tcp,telnet,SF,185,493,0,0,2,4,0,0,4,4,0.0,0.0,1.0,0.0,R2L
0.064,tcp,http,SF,380,5769,0,0,0,0,0,0,8,1,0.03,0.02,0.95,0.02,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,381,4,0.99,0.06,0.1,0.14,DoS
1.145,tcp,http,SF,1329,2379,0,0,0,0,0,0,3,9,0.01,0.04,0.95,0.11,normal
71.3,tcp,ssh,SF,3114,7448,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,normal
0.22,tcp,http,SF,469,3470,0,0,0,0,0,0,1,1,0.02,0.04,0.91,0.08,normal
0.855,tcp,http,SF,839,7176,0,0,0,0,0,0,6,6,0.04,0.04,0.99,0.05,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,234,23,0.99,0.06,0.07,0.1,DoS
0.02,icmp,finger,REJ,15,0,0,0,0,0,0,0,161,4,0.17,0.4,0.07,0.81,Probe
0.041,tcp,eco_i,RSTO,66,0,0,0,0,0,0,0,86,3,0.04,0.51,0.05,0.7,Probe
0.205,tcp,dns,SF,1200,5244,0,0,0,0,0,0,6,2,0.01,0.01,0.91,0.13,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,302,12,0.95,0.0,0.13,0.12,DoS
46.96,tcp,telnet,SF,1252,3771,0,0,6,0,2,1,1,1,0.0,0.0,1.0,0.0,U2R
0.245,tcp,http,SF,1224,7398,0,0,0,0,0,0,8,4,0.01,0.03,0.91,0.04,normal
23.91,tcp,ssh,SF,2418,23299,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,402,13,1.0,0.02,0.19,0.2,DoS
0.046,icmp,private,REJ,77,0,0,0,0,0,0,0,159,1,0.17,0.59,0.05,0.74,Probe
9.23,tcp,ssh,SF,8128,12088,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
34.33,tcp,ssh,SF,7272,30431,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
22.31,tcp,telnet,SF,1538,6322,0,0,6,0,1,1,1,1,0.0,0.0,1.0,0.0,U2R
11.28,tcp,ssh,SF,522,236,0,0,3,5,0,0,2,5,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,275,23,0.91,0.03,0.09,0.08,DoS
68.18,tcp,ssh,SF,7504,32289,0,0,0,0,0,0,2,1,0.0,0.0,1.0,0.0,normal
0.047,icmp,eco_i,SF,72,0,0,0,0,0,0,0,182,4,0.19,0.77,0.01,0.94,Probe
115.72,tcp,ssh,SF,5876,8516,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,417,17,0.94,0.02,0.08,0.11,DoS
66.9,tcp,ssh,SF,6739,4328,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,normal
0.394,tcp,http,SF,544,7377,0,0,0,0,0,0,4,8,0.03,0.03,0.95,0.0,normal
0.01,icmp,private,RSTO,75,0,0,0,0,0,0,0,191,1,0.09,0.54,0.02,0.95,Probe
0.323,tcp,smtp,SF,399,2552,0,0,0,0,0,0,11,8,0.02,0.04,0.86,0.11,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,222,21,0.87,0.08,0.07,0.19,DoS
7.67,tcp,ssh,SF,171,443,0,0,1,5,0,0,2,5,0.0,0.0,1.0,0.0,R2L
1.064,tcp,http,SF,1552,2526,0,0,0,0,0,0,2,8,0.01,0.04,1.0,0.14,normal
1.105,tcp,dns,SF,785,6805,0,0,0,0,0,0,12,9,0.03,0.03,0.97,0.15,normal
0.003,icmp,http,SF,75,0,0,0,0,0,0,0,127,4,0.02,0.87,0.08,0.99,Probe
47.14,tcp,ssh,SF,6760,25999,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,440,23,0.92,0.03,0.14,0.09,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,429,3,0.89,0.1,0.11,0.06,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,426,10,0.85,0.08,0.06,0.09,DoS
0.0,tcp,finger,REJ,24,0,0,0,0,0,0,0,127,1,0.06,0.79,0.01,0.89,Probe
0.412,tcp,dns,SF,701,6769,0,0,0,0,0,0,10,8,0.05,0.04,0.89,0.15,normal
0.332,tcp,http,SF,1178,935,0,0,0,0,0,0,2,7,0.04,0.04,0.97,0.06,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,314,16,0.91,0.05,0.18,0.13,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,441,16,0.9,0.08,0.1,0.14,DoS
0.268,tcp,http,SF,1194,7905,0,0,0,0,0,0,2,8,0.01,0.02,1.0,0.1,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,339,11,0.87,0.03,0.11,0.06,DoS
5.94,tcp,ftp,SF,475,481,0,0,3,6,0,0,1,4,0.0,0.0,1.0,0.0,R2L
0.035,tcp,http,REJ,89,0,0,0,0,0,0,0,122,1,0.07,0.83,0.06,0.81,Probe
94.11,tcp,ssh,SF,4686,7295,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,normal
115.11,tcp,ssh,SF,9376,11313,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
0.007,tcp,private,SF,77,0,0,0,0,0,0,0,139,3,0.03,0.79,0.07,0.78,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,295,25,0.88,0.02,0.15,0.11,DoS
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,203,21,0.92,0.08,0.08,0.15,DoS
0.976,tcp,http,SF,1482,5198,0,0,0,0,0,0,12,10,0.03,0.05,0.94,0.12,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,192,14,0.9,0.07,0.07,0.15,DoS
0.644,tcp,smtp,SF,1470,3066,0,0,0,0,0,0,4,6,0.02,0.03,0.96,0.11,normal
0.867,tcp,smtp,SF,866,2111,0,0,0,0,0,0,3,9,0.03,0.02,0.93,0.14,normal
0.001,icmp,telnet,REJ,59,0,0,0,0,0,0,0,120,3,0.03,0.57,0.01,0.67,Probe
0.045,icmp,http,REJ,3,0,0,0,0,0,0,0,114,2,0.02,0.52,0.08,0.67,Probe
0.005,tcp,telnet,SF,76,0,0,0,0,0,0,0,194,3,0.09,0.83,0.0,0.82,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,436,2,0.92,0.01,0.05,0.15,DoS
0.23,tcp,http,SF,1273,2483,0,0,0,0,0,0,11,8,0.04,0.01,0.95,0.14,normal
0.191,tcp,http,SF,1046,3319,0,0,0,0,0,0,7,5,0.03,0.02,0.93,0.07,normal
0.015,tcp,finger,RSTO,33,0,0,0,0,0,0,0,110,2,0.2,0.54,0.09,0.66,Probe
0.222,tcp,http,SF,949,6614,0,0,0,0,0,0,7,9,0.03,0.03,0.85,0.06,normal
0.013,icmp,private,REJ,20,0,0,0,0,0,0,0,130,2,0.04,0.51,0.09,0.75,Probe
0.783,tcp,http,SF,1121,5460,0,0,0,0,0,0,4,2,0.01,0.02,0.94,0.09,normal
0.203,tcp,dns,SF,1755,4033,0,0,0,0,0,0,3,1,0.01,0.0,0.95,0.14,normal
0.935,tcp,smtp,SF,885,7693,0,0,0,0,0,0,4,3,0.02,0.01,0.98,0.07,normal
0.564,tcp,http,SF,1269,2555,0,0,0,0,0,0,7,3,0.02,0.02,0.9,0.1,normal
0.984,tcp,http,SF,1597,2430,0,0,0,0,0,0,5,10,0.03,0.0,0.91,0.06,normal
24.45,tcp,ssh,SF,4670,9131,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
1.19,tcp,ssh,SF,309,309,0,0,3,4,0,0,1,1,0.0,0.0,1.0,0.0,R2L
91.81,tcp,ssh,SF,5619,18922,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
0.971,tcp,http,SF,1617,5580,0,0,0,0,0,0,10,1,0.04,0.02,0.92,0.0,normal
0.402,tcp,http,SF,211,5851,0,0,0,0,0,0,3,7,0.04,0.02,0.99,0.1,normal
0.657,tcp,dns,SF,1648,2301,0,0,0,0,0,0,7,10,0.01,0.03,0.87,0.0,normal
0.034,tcp,http,RSTO,82,0,0,0,0,0,0,0,184,3,0.13,0.43,0.03,0.89,Probe
0.912,tcp,http,SF,220,5166,0,0,0,0,0,0,11,3,0.01,0.01,0.9,0.1,normal
0.878,tcp,http,SF,376,3599,0,0,0,0,0,0,12,8,0.03,0.03,0.98,0.14,normal
0.537,tcp,http,SF,1325,3709,0,0,0,0,0,0,11,3,0.01,0.01,0.96,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,398,24,0.95,0.08,0.06,0.13,DoS
1.007,tcp,http,SF,1723,8374,0,0,0,0,0,0,3,2,0.04,0.03,0.96,0.1,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,447,3,0.9,0.06,0.13,0.12,DoS
0.043,icmp,private,SF,5,0,0,0,0,0,0,0,159,4,0.2,0.67,0.08,0.94,Probe
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,245,10,0.93,0.09,0.2,0.18,DoS
1.063,tcp,smtp,SF,1487,4191,0,0,0,0,0,0,12,1,0.03,0.05,0.96,0.09,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,239,7,0.94,0.04,0.19,0.08,DoS
0.693,tcp,http,SF,1583,6003,0,0,0,0,0,0,6,1,0.04,0.04,0.96,0.08,normal
0.0,icmp,finger,REJ,17,0,0,0,0,0,0,0,175,2,0.11,0.66,0.04,0.98,Probe
0.699,tcp,http,SF,958,1120,0,0,0,0,0,0,1,3,0.03,0.01,0.91,0.07,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,299,15,0.94,0.09,0.12,0.1,DoS
0.538,tcp,http,SF,1193,6297,0,0,0,0,0,0,2,2,0.03,0.04,0.95,0.03,normal
0.011,tcp,finger,RSTO,74,0,0,0,0,0,0,0,220,3,0.15,0.84,0.0,0.92,Probe
0.901,tcp,smtp,SF,810,5544,0,0,0,0,0,0,10,9,0.01,0.02,0.85,0.03,normal
0.608,tcp,http,SF,525,2052,0,0,0,0,0,0,11,2,0.04,0.02,0.97,0.03,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,443,25,0.92,0.04,0.15,0.12,DoS
1.058,tcp,http,SF,645,5024,0,0,0,0,0,0,2,8,0.04,0.03,0.86,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,427,16,0.99,0.07,0.18,0.19,DoS
11.88,tcp,ssh,SF,159,667,0,0,4,6,0,0,4,5,0.0,0.0,1.0,0.0,R2L
13.13,tcp,ssh,SF,2085,9082,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
0.03,tcp,finger,REJ,17,0,0,0,0,0,0,0,217,1,0.06,0.94,0.02,0.71,Probe
0.012,icmp,telnet,RSTO,12,0,0,0,0,0,0,0,117,2,0.03,0.44,0.05,0.92,Probe
4.17,tcp,ftp,SF,381,670,0,0,2,3,0,0,3,5,0.0,0.0,1.0,0.0,R2L
0.689,tcp,smtp,SF,1744,4163,0,0,0,0,0,0,6,9,0.01,0.05,0.85,0.09,normal
0.323,tcp,dns,SF,798,3625,0,0,0,0,0,0,5,7,0.01,0.04,0.96,0.14,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,447,15,0.99,0.05,0.05,0.18,DoS
1.021,tcp,smtp,SF,1459,1440,0,0,0,0,0,0,3,1,0.01,0.02,0.97,0.11,normal
28.67,tcp,telnet,SF,2671,6516,0,0,3,0,2,1,1,1,0.0,0.0,1.0,0.0,U2R
0.707,tcp,http,SF,1226,3922,0,0,0,0,0,0,3,4,0.04,0.03,0.9,0.09,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,385,17,0.87,0.02,0.05,0.11,DoS
88.43,tcp,ssh,SF,5536,32722,0,0,0,0,0,0,3,1,0.0,0.0,1.0,0.0,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,267,8,0.88,0.06,0.08,0.16,DoS
0.215,tcp,dns,SF,1661,2358,0,0,0,0,0,0,10,6,0.01,0.01,0.86,0.08,normal
0.223,tcp,http,SF,661,839,0,0,0,0,0,0,4,7,0.02,0.02,0.93,0.13,normal
0.652,tcp,http,SF,387,6775,0,0,0,0,0,0,2,2,0.03,0.02,0.89,0.09,normal
88.73,tcp,ssh,SF,11083,17483,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,normal
0.028,tcp,http,SF,1800,5656,0,0,0,0,0,0,4,6,0.0,0.02,0.96,0.01,normal
0.185,tcp,http,SF,935,5251,0,0,0,0,0,0,9,1,0.0,0.0,0.93,0.14,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,140,20,0.9,0.1,0.06,0.11,DoS
0.14,tcp,smtp,SF,314,1138,0,0,0,0,0,0,6,6,0.03,0.03,0.99,0.02,normal
42.63,tcp,ssh,SF,7256,9381,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,normal
11.45,tcp,ssh,SF,168,551,0,0,2,4,0,0,2,3,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,382,16,0.96,0.02,0.08,0.07,DoS
33.38,tcp,ssh,SF,3951,23269,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,normal
20.23,tcp,telnet,SF,2619,6304,0,0,4,0,2,1,1,1,0.0,0.0,1.0,0.0,U2R
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,207,23,0.97,0.02,0.07,0.19,DoS
0.008,icmp,http,REJ,98,0,0,0,0,0,0,0,209,3,0.08,0.83,0.02,0.89,Probe
0.378,tcp,http,SF,1097,977,0,0,0,0,0,0,5,2,0.03,0.01,0.88,0.14,normal
0.038,tcp,http,RSTO,5,0,0,0,0,0,0,0,173,4,0.03,0.74,0.08,0.93,Probe
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,461,5,0.86,0.05,0.08,0.18,DoS
0.538,tcp,smtp,SF,1246,422,0,0,0,0,0,0,8,4,0.03,0.01,0.98,0.03,normal
6.26,tcp,telnet,SF,547,371,0,0,1,5,0,0,1,5,0.0,0.0,1.0,0.0,R2L
0.367,tcp,http,SF,1795,7609,0,0,0,0,0,0,6,7,0.03,0.01,0.91,0.03,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,341,20,0.86,0.05,0.15,0.07,DoS
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,163,22,0.93,0.01,0.17,0.13,DoS
0.638,tcp,smtp,SF,377,8324,0,0,0,0,0,0,9,5,0.02,0.03,0.94,0.02,normal
0.234,tcp,http,SF,1010,4975,0,0,0,0,0,0,2,8,0.04,0.05,0.96,0.1,normal
0.825,tcp,http,SF,1247,1751,0,0,0,0,0,0,5,1,0.04,0.01,0.96,0.12,normal
0.041,tcp,dns,SF,269,8245,0,0,0,0,0,0,6,8,0.05,0.03,0.92,0.01,normal
0.019,icmp,eco_i,RSTO,28,0,0,0,0,0,0,0,130,1,0.17,0.56,0.07,0.95,Probe
0.932,tcp,http,SF,713,2874,0,0,0,0,0,0,1,5,0.04,0.03,0.94,0.05,normal
0.0,tcp,private,S0,0,0,0,0,0,0,0,0,281,23,0.96,0.05,0.15,0.05,DoS
0.959,tcp,http,SF,972,8356,0,0,0,0,0,0,3,6,0.03,0.03,0.9,0.07,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,442,14,0.99,0.01,0.14,0.12,DoS
1.149,tcp,dns,SF,1483,4990,0,0,0,0,0,0,11,9,0.01,0.02,0.99,0.15,normal
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,234,25,0.99,0.06,0.06,0.12,DoS
13.44,tcp,ftp,SF,383,464,0,0,2,2,0,0,4,4,0.0,0.0,1.0,0.0,R2L
0.2,tcp,smtp,SF,1172,4271,0,0,0,0,0,0,2,10,0.04,0.03,0.88,0.06,normal
0.601,tcp,dns,SF,813,710,0,0,0,0,0,0,12,3,0.01,0.05,0.91,0.06,normal
0.67,tcp,http,SF,453,1482,0,0,0,0,0,0,11,8,0.0,0.02,0.91,0.08,normal
1.166,tcp,http,SF,532,7323,0,0,0,0,0,0,6,3,0.02,0.01,0.94,0.12,normal
0.011,icmp,telnet,REJ,77,0,0,0,0,0,0,0,177,1,0.07,0.81,0.06,0.85,Probe
4.15,tcp,ftp,SF,101,640,0,0,2,5,0,0,4,5,0.0,0.0,1.0,0.0,R2L
6.3,tcp,ftp,SF,416,258,0,0,1,2,0,0,3,5,0.0,0.0,1.0,0.0,R2L
0.0,tcp,private,REJ,0,0,0,0,0,0,0,0,151,21,0.89,0.1,0.13,0.11,DoS
13.12,tcp,ftp,SF,453,252,0,0,4,5,0,0,4,1,0.0,0.0,1.0,0.0,R2L
